name,acronym,aliases,ror_id,ror_id_url,org_type,status,established_year,country_code,location_name,lat,lng,geonames_id,website_url,wikipedia_url,isni_id,wikidata_id,grid_id,fundref_id,viaf_id,ringgold_id,orgref_id,orgreg_id,rrid_id,linkedin_url,mag_id,ori_base_org,openalex_institution_id,openalex_institution_id_url,openaire_org_id,openaire_org_id_url,openaire_org_id_has_pending,openaire_org_id_pending,alei_id,pic_id,nbn_prefix,is_barcelona_signatory,is_duo_institute,duo_institution_code,duo_institute_type,duo_straatnaam,duo_huisnummer,duo_postcode,duo_plaatsnaam,is_surf_member,surf_member_type,is_ukb,is_shb,is_unl,is_umcnl,is_vh,is_knaw_institute,is_nwoi_institute,is_openaire_member
Netherlands Enterprise Agency,RVO,,00mvd2t81,https://ror.org/00mvd2t81,funder|government,active,2010.0,NL,The Hague,52.07667,4.29861,2747373,http://www.rvo.nl/,,0000000404044721,,grid.453128.9,100013405,,,,,,,,False,I4210100305,https://openalex.org/I4210100305,openorgs____::ea75c2f4ffc444d5337ddbbfc213c4a4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::ea75c2f4ffc444d5337ddbbfc213c4a4,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Julius Clinical Research BV (Netherlands),RESVINET,Julius Clinical|Julius Clinical Research,00pvsza21,https://ror.org/00pvsza21,company,active,,NL,Zeist,52.09,5.23333,2743977,https://www.juliusclinical.com,,,,,,,,,,,,,False,I4405266995,https://openalex.org/I4405266995,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00pvsza21,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Mentrum,,Mentrum GGZ Amsterdam|Mentrum Mental Health Care Amsterdam,0165fkd47,https://ror.org/0165fkd47,healthcare,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://mentrum.nl,,,,,,,,,,,,,False,I4405267090,https://openalex.org/I4405267090,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F0165fkd47,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
De Nederlandse ggz,,Branchevereniging De Nederlandse ggz|Dutch Association of Mental Health and Addiction Care|GGZ Nederland|NL GGZ,059fnj302,https://ror.org/059fnj302,nonprofit,active,,NL,Amersfoort,52.155,5.3875,2759821,https://www.denederlandseggz.nl,,,,,,,,,,,,,False,I4405267987,https://openalex.org/I4405267987,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F059fnj302,False,,NL.KVK:40483580,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Erasmus MC - Sophia Children’s Hospital,,EMC Sophia|Erasmus Kinderziekenhuis|Sophia Kinderziekenhuis,047afsm11,https://ror.org/047afsm11,healthcare,active,1863.0,NL,Rotterdam,51.9225,4.47917,2747891,http://www.erasmusmc.nl/sophia/,,,,grid.416135.4,,,,,,,,,False,I4210142620,https://openalex.org/I4210142620,openorgs____::ff39371bb6f5f4484908ed48ea41ba00,https://explore.openaire.eu/search/organization?organizationId=openorgs____::ff39371bb6f5f4484908ed48ea41ba00,True,pending_org_::3d28de9682c592ac262799e230ff2897,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
OnePlanet Research Center,,OnePlanet|OnePlanet Research|OnePlanet Research Centre,033ztn746,https://ror.org/033ztn746,facility,active,,NL,Nijmegen,51.8425,5.85278,2750053,https://www.oneplanetresearch.nl,,,,,,,,,,,,,False,I4405267522,https://openalex.org/I4405267522,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F033ztn746,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Maastricht University,UM,,02jz4aj89,https://ror.org/02jz4aj89,education|funder,active,1976.0,NL,Maastricht,50.84833,5.68889,2751283,https://www.maastrichtuniversity.nl,http://en.wikipedia.org/wiki/Maastricht_University,0000000104816099,Q1137652,grid.5012.6,501100001835,,,542667,NL0008,RRID:SCR_011359,,34352273,True,I34352273,https://openalex.org/I34352273,openorgs____::a7e0018f6064f0dab7a8c9a48a61a1c6,https://explore.openaire.eu/search/organization?organizationId=openorgs____::a7e0018f6064f0dab7a8c9a48a61a1c6,False,,,999975911,urn:nbn:nl:ui:27-,False,False,,,,,,,True,Universities,True,False,True,False,False,False,False,False
Dutch Research School for Medieval Studies,,,03bkq6a07,https://ror.org/03bkq6a07,education,active,,NL,Groningen,53.21917,6.56667,2755251,https://medievalstudies.nl,,,,grid.450083.a,,,,,,,,,False,I4210126953,https://openalex.org/I4210126953,openorgs____::b069434f35c5158aa531d93a75f06769,https://explore.openaire.eu/search/organization?organizationId=openorgs____::b069434f35c5158aa531d93a75f06769,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dijklander Ziekenhuis,,Dijklander Hospital,00e6h9n78,https://ror.org/00e6h9n78,healthcare,active,,NL,Hoorn,52.6425,5.05972,2753638,https://www.dijklander.nl/,,,,,,,,,,,,,False,I4405266939,https://openalex.org/I4405266939,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00e6h9n78,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Leprosy Research Initiative,LRI,,030m3dc08,https://ror.org/030m3dc08,nonprofit,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://leprosyresearch.org,,,,,,,,,,,,,False,I4405267496,https://openalex.org/I4405267496,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F030m3dc08,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Haaglanden Medisch Centrum,HMC,Haaglanden MC|Haaglanden Medical Centre|Haaglanden Medisch Centrum,02d8x6563,https://ror.org/02d8x6563,healthcare,active,,NL,The Hague,52.07667,4.29861,2747373,https://www.haaglandenmc.nl,,,,,,,,,,,,,False,I4405267360,https://openalex.org/I4405267360,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F02d8x6563,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Byondis BV (Netherlands),,Byondis|Byondis Holding BV,03kxd1c72,https://ror.org/03kxd1c72,company,active,,NL,Nijmegen,51.8425,5.85278,2750053,https://www.byondis.com,,,,,,,,,,,,,False,I4405267618,https://openalex.org/I4405267618,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03kxd1c72,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
De Berekuyl Academy,,European College for Decongestive Lymphatic Therapy|The Berekuyl Academy,01k5b0b60,https://ror.org/01k5b0b60,education,active,2012.0,NL,Hierden,52.35833,5.67778,2754097,https://www.deberekuylacademy.nl,,,,,,,,,,,,,False,I4405267190,https://openalex.org/I4405267190,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01k5b0b60,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Audion Therapeutics BV (Netherlands),,Audion Therapeutics,05dd7jd23,https://ror.org/05dd7jd23,company,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://audiontherapeutics.com,,,,,,,,,,,,,False,I4405268019,https://openalex.org/I4405268019,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F05dd7jd23,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Agendia (Netherlands),,,03txpx007,https://ror.org/03txpx007,company,active,2003.0,NL,Amsterdam,52.37403,4.88969,2759794,https://agendia.com,,0000000406465300,Q30284525,grid.423768.c,,,,,,,,,False,I4210146442,https://openalex.org/I4210146442,openorgs____::82a1f3ddee4750d3196dfaa71cd4e3af,https://explore.openaire.eu/search/organization?organizationId=openorgs____::82a1f3ddee4750d3196dfaa71cd4e3af,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Erasmus MC Cancer Institute,,Erasmus MC Daniel den Hoed,03r4m3349,https://ror.org/03r4m3349,healthcare,active,,NL,Rotterdam,51.9225,4.47917,2747891,http://www.erasmusmc.nl/en/cancer-institute,,0000000406373764,,grid.508717.c,,,,,,,,,False,I4210149908,https://openalex.org/I4210149908,pending_org_::08b047503350210bbbb9c3d50ad92932,https://explore.openaire.eu/search/organization?organizationId=pending_org_::08b047503350210bbbb9c3d50ad92932,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Haaglanden Clinics,,Haaglanden Clinics,03b7pja18,https://ror.org/03b7pja18,healthcare,active,,NL,The Hague,52.07667,4.29861,2747373,https://haaglandenclinics.nl,,,,,,,,,,,,,False,I4405267569,https://openalex.org/I4405267569,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03b7pja18,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Daniel den Hoed Kliniek,DDHK,Daniel den Hoed|Daniel den Hoed Cancer Center|Daniel den Hoed Cancer Centre|Daniel den Hoed Clinic|Daniel den Hoedkliniek,020rz5h24,https://ror.org/020rz5h24,healthcare,active,1965.0,NL,Rotterdam,51.9225,4.47917,2747891,,https://nl.wikipedia.org/wiki/Daniel_den_Hoedkliniek,,Q36423143,,,,,,,,,,False,I4405267285,https://openalex.org/I4405267285,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F020rz5h24,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
G-kracht psychomedisch centrum BV,,G-kracht|G-kracht BV|G-kracht psychomedisch centrum,00atwez05,https://ror.org/00atwez05,healthcare,active,,NL,Delft,52.00667,4.35556,2757345,https://g-kracht.com,,,,,,,,,,,,,False,I4405266913,https://openalex.org/I4405266913,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00atwez05,False,,NL.KVK:50625586,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Interactive Studios BV (Netherlands),,Interactive Studios,0422wdm73,https://ror.org/0422wdm73,company,active,,NL,'s-Hertogenbosch,51.69917,5.30417,2747351,https://www.interactivestudios.nl,,,,,,,,,,,,,False,I4405267726,https://openalex.org/I4405267726,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F0422wdm73,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Wintershall Noordzee (Netherlands),,Wintershall Noordzee B.V.,008cxs973,https://ror.org/008cxs973,company|funder,active,1965.0,NL,Rijswijk,52.03634,4.32501,2748076,https://www.wintershall-noordzee.nl,,,,,100012827,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F008cxs973,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
European Science Education Research Association,ESERA,,0564zh275,https://ror.org/0564zh275,funder|nonprofit,active,1995.0,NL,Utrecht,52.09083,5.12222,2745912,https://www.esera.org,,,,,100011825,,,,,,,,False,I4405269780,https://openalex.org/I4405269780,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F0564zh275,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Zeldzame Ziekten Fonds,ZZF,Dutch Rare Diseases Fund|Zeldzame Ziekten Fonds,00r5t5t16,https://ror.org/00r5t5t16,funder|nonprofit,active,2005.0,NL,The Hague,52.07667,4.29861,2747373,https://www.zzf.nl,,,,,501100009622,,,,,,,,False,I4405268376,https://openalex.org/I4405268376,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00r5t5t16,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Netherlands Brain Bank,NBB,The NBB|The Netherlands Brain Bank,01vkgxq49,https://ror.org/01vkgxq49,facility|funder|nonprofit,active,1985.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.brainbank.nl,,,,,100019438,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01vkgxq49,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dutch CardioVascular Alliance,DCVA,,02e8s5y35,https://ror.org/02e8s5y35,nonprofit,active,,NL,Utrecht,52.09083,5.12222,2745912,https://dcvalliance.nl,,,,,100018890,,,,,,,,False,I4405267366,https://openalex.org/I4405267366,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F02e8s5y35,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Steunfonds UitZicht,sSU,Foundation Support Fund UitZicht|UitZicht,05r1tfa82,https://ror.org/05r1tfa82,funder|nonprofit,active,2012.0,NL,Ede,52.03333,5.65833,2756429,https://uitzicht.nl/support-fund,,,,,100016063,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F05r1tfa82,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Erasmus MC,,"Erasmus MC, University Medical Center Rotterdam|Erasmus Medical Center Rotterdam|Erasmus University Medical Center|University Hospital Rotterdam|University Medical Center Rotterdam",018906e22,https://ror.org/018906e22,funder|healthcare,active,2011.0,NL,Rotterdam,51.9225,4.47917,2747891,https://www.erasmusmc.nl,https://en.wikipedia.org/wiki/Erasmus_MC,000000040459992X,Q3126873,grid.5645.2,501100003061,,,10637935,NL2001,,,2801952686,True,I2801952686,https://openalex.org/I2801952686,openorgs____::46893b4080f9a8d38c83cd5bbdd68d52,https://explore.openaire.eu/search/organization?organizationId=openorgs____::46893b4080f9a8d38c83cd5bbdd68d52,False,,,999988424,,False,False,,,,,,,True,Umc's,False,False,False,True,False,False,False,False
Porticus,,Porticus Amsterdam C.V.|Porticus Foundation,03prjxr94,https://ror.org/03prjxr94,funder|nonprofit,active,1995.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.porticus.com,,,,,100020243,,,,,,,,False,I4405269287,https://openalex.org/I4405269287,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03prjxr94,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Diabetes Onderzoek Nederland,DON,DON Foundation|Diabetes Research Foundation Netherlands|Stichting DON,034zexa31,https://ror.org/034zexa31,funder|nonprofit,active,2006.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.stichtingdon.nl,,,,,501100011570,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F034zexa31,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Q.M. Gastmann-Wichers Stichting,GWS,Q.M. Gastmann-Wichers Foundation,04w12df92,https://ror.org/04w12df92,funder|nonprofit,active,1950.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.gastmann-wichers.nl,,,,,501100009425,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F04w12df92,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting STOPhersentumoren.nl,,STOPhersentumoren.nl Foundation|Stichting STOPhersentumoren,03bj1gq93,https://ror.org/03bj1gq93,funder|nonprofit,active,2007.0,NL,Noordwolde,52.88964,6.14153,2749807,https://stophersentumoren.nl,,,,,501100014106,,,,,,,,False,I4405269184,https://openalex.org/I4405269184,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03bj1gq93,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting TSC Fonds,,TSC Fonds,02cc0qv96,https://ror.org/02cc0qv96,funder|nonprofit,active,1999.0,NL,Amsterdam,52.37403,4.88969,2759794,https://tscfonds.nl,,,,,501100014107,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F02cc0qv96,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
International Statistical Institute,IIS,,01jbkjn64,https://ror.org/01jbkjn64,funder|nonprofit,active,1885.0,NL,The Hague,52.07667,4.29861,2747373,https://isi-web.org,https://en.wikipedia.org/wiki/International_Statistical_Institute,0000 0001 2176 6433,Q139020,,501100022993,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01jbkjn64,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Gelderse Blinden Stichting,GBS,Gelderse Blinden Foundation,03qsbsy78,https://ror.org/03qsbsy78,funder|nonprofit,active,1912.0,NL,Velp,51.995,5.97361,2745677,https://www.gelderseblinden.nl,,,,,501100010310,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03qsbsy78,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Royal De Heus (Netherlands),,De Heus|De Heus Animal Nutrition|Royal De Heus Group,03yskf967,https://ror.org/03yskf967,company|funder,active,1911.0,NL,Ede,52.03333,5.65833,2756429,https://www.deheus.com,,,,,501100013426,,,,,,,,False,I4405269368,https://openalex.org/I4405269368,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03yskf967,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Blindenhulp,,Blind Aid Foundation,01kczb637,https://ror.org/01kczb637,funder|nonprofit,active,1899.0,NL,The Hague,52.07667,4.29861,2747373,https://blindenhulp.nl,,,,,501100010374,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01kczb637,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting De Drie Lichten,,De Drie Lichten|The Three Lights Foundation,004zf1m84,https://ror.org/004zf1m84,funder|nonprofit,active,1950.0,NL,Maastricht,50.84833,5.68889,2751283,https://stichtingdedrielichten.nl,,,,,100016061,,,,,,,,False,I4405268188,https://openalex.org/I4405268188,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F004zf1m84,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Erasmus MC Hart en Vaat Instituut,,Erasmus MC Cardiovasculair Instituut|Erasmus MC Cardiovasculair Onderzoeksinstituut,004c11w41,https://ror.org/004c11w41,healthcare,active,2022.0,NL,Rotterdam,51.9225,4.47917,2747891,https://www.erasmusmc.nl/nl-nl/hart-en-vaat-instituut,,0000 0005 1226 801X,,,,,,,,,,,False,I4387152348,https://openalex.org/I4387152348,pending_org_::61d7755df7ab14088968899bfdf1b7ed,https://explore.openaire.eu/search/organization?organizationId=pending_org_::61d7755df7ab14088968899bfdf1b7ed,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
International Association of Sound and Audiovisual Archives,IASA,Asociación Internacional de Archivos Sonoros y Audiovisuales|Association Internationale des Archives Sonores et Audiovisuelles|Internationale Vereinigung der Schall- und audiovisuellen Archive,01gnsby22,https://ror.org/01gnsby22,funder|nonprofit,active,1969.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.iasa-web.org,,,,,501100011956,,,,,,,,False,,,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01gnsby22,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
